node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown	embed_1	embed_2
H21.33.027__1417649450__26_45	H21.33.027__1417649450__26_45	H21.33.027	CN	1417649450	3996.2776947021484	6820.596130371094	16	1071.9375		unknown	1.0	1.0	2.1406165779322945	-1.3335237488663858
H21.33.027__1417649450__36_47	H21.33.027__1417649450__36_47	H21.33.027	CN	1417649450	5483.503462357955	7154.89628462358	22	351.3181818181818		unknown	1.0	1.0	0.3466642142881009	-0.20231516714474695
H21.33.027__1417649450__36_51	H21.33.027__1417649450__36_51	H21.33.027	CN	1417649450	5461.206106085527	7696.128777754934	19	655.8947368421053		unknown	1.0	1.0	1.444706470623703	-0.6995941006596166
H21.33.027__1417649450__37_41	H21.33.027__1417649450__37_41	H21.33.027	CN	1417649450	5622.115043308424	6235.408203125	23	504.69565217391306		unknown	1.0	1.0	0.5419560608316206	0.16454433310244018
H21.33.027__1417649450__36_44	H21.33.027__1417649450__36_44	H21.33.027	CN	1417649450	5473.460876464844	6679.823059082031	24	599.75		unknown	1.0	1.0	1.2564785921988	0.27367369452016366
H21.33.027__1417649450__38_48	H21.33.027__1417649450__38_48	H21.33.027	CN	1417649450	5772.9013671875	7283.269942434211	19	292.7894736842105		unknown	1.0	1.0	-0.4181070537105029	-0.2470418674840824
H21.33.027__1417649450__40_51	H21.33.027__1417649450__40_51	H21.33.027	CN	1417649450	6084.9794921875	7729.564078776041	30	494.1		unknown	1.0	1.0	1.170511487946009	0.5823405556636635
H21.33.027__1417649450__38_46	H21.33.027__1417649450__38_46	H21.33.027	CN	1417649450	5786.21806640625	6971.893196614584	15	572.8		unknown	1.0	1.0	0.6703920579692944	-1.6131731808482743
H21.33.027__1417649450__39_47	H21.33.027__1417649450__39_47	H21.33.027	CN	1417649450	5936.758951822917	7111.273600260417	15	615.4666666666667		unknown	1.0	1.0	1.274809531081139	-1.0117692797119529
H21.33.027__1417649450__37_46	H21.33.027__1417649450__37_46	H21.33.027	CN	1417649450	5638.397592397837	6981.159311147837	26	675.3076923076923		unknown	1.0	1.0	1.30022708726665	-1.1067200223417077
H21.33.027__1417649450__40_61	H21.33.027__1417649450__40_61	H21.33.027	CN	1417649450	6069.069786658654	9220.131948617789	26	455.6923076923077		unknown	1.0	1.0	1.207190908251761	0.010489100756565525
H21.33.027__1417649450__37_54	H21.33.027__1417649450__37_54	H21.33.027	CN	1417649450	5623.354290140086	8188.061237203664	29	645.6896551724138		unknown	1.0	1.0	1.6222430914527488	-0.15651842620239967
H21.33.027__1417649450__40_56	H21.33.027__1417649450__40_56	H21.33.027	CN	1417649450	6086.149442784927	8489.862074908087	17	336.05882352941177		unknown	1.0	1.0	0.39310287970531094	-1.7779158041086534
H21.33.027__1417649450__38_59	H21.33.027__1417649450__38_59	H21.33.027	CN	1417649450	5768.184442934783	8916.156037703804	23	803.1304347826087		unknown	1.0	1.0	1.3982708704144642	-1.2878897647315257
H21.33.027__1417649450__39_59	H21.33.027__1417649450__39_59	H21.33.027	CN	1417649450	5917.605360243056	8936.387098524305	18	752.8888888888889		unknown	1.0	1.0	1.1366666568666892	-2.170069720967736
H21.33.027__1417649450__42_47	H21.33.027__1417649450__42_47	H21.33.027	CN	1417649450	6376.582286005435	7113.465289572011	23	362.30434782608694		unknown	1.0	1.0	0.9438741184741896	-0.10189318221544955
H21.33.027__1417649450__43_48	H21.33.027__1417649450__43_48	H21.33.027	CN	1417649450	6514.7673828125	7269.784537760416	30	530.0		unknown	1.0	1.0	1.089990624345015	-0.7614587876374295
H21.33.027__1417649450__42_64	H21.33.027__1417649450__42_64	H21.33.027	CN	1417649450	6371.073184742647	9658.109030330883	17	444.0		unknown	1.0	1.0	0.5742140813787681	-0.9176607468558913
H21.33.027__1417649450__44_59	H21.33.027__1417649450__44_59	H21.33.027	CN	1417649450	6684.541857489224	8935.418002424569	29	371.0		unknown	1.0	1.0	0.09219079874755515	-0.02646768819361941
H21.33.027__1417649450__43_60	H21.33.027__1417649450__43_60	H21.33.027	CN	1417649450	6511.5687572337965	9075.042534722223	27	430.9259259259259		unknown	1.0	1.0	0.9328303569804103	-0.267479878153771
H21.33.027__1417649450__41_52	H21.33.027__1417649450__41_52	H21.33.027	CN	1417649450	6221.563349971065	7867.583351417824	27	470.74074074074076		unknown	1.0	1.0	1.1055508086631878	-0.39103995583451623
H21.33.027__1417649450__41_57	H21.33.027__1417649450__41_57	H21.33.027	CN	1417649450	6213.60703125	8622.7669921875	15	377.2		unknown	1.0	1.0	-0.08917803908691345	-1.6346685620192523
H21.33.027__1417649450__41_53	H21.33.027__1417649450__41_53	H21.33.027	CN	1417649450	6228.993310546875	8025.343041992188	20	538.1		unknown	1.0	1.0	1.2354752726607454	-1.1891352609362256
H21.33.027__1417649450__42_53	H21.33.027__1417649450__42_53	H21.33.027	CN	1417649450	6369.496252111487	8029.678447001689	37	333.2972972972973		unknown	1.0	1.0	1.3801800176938417	0.5326188080513704
H21.33.027__1417649450__45_57	H21.33.027__1417649450__45_57	H21.33.027	CN	1417649450	6831.594417317709	8639.866178385417	30	248.0		unknown	1.0	1.0	0.21333765217754833	0.8501256035982376
H21.33.027__1417649450__44_49	H21.33.027__1417649450__44_49	H21.33.027	CN	1417649450	6666.849557059152	7423.7928466796875	28	267.5		unknown	1.0	1.0	0.3787909438651625	0.7156903623983603
H21.33.027__1417649450__44_50	H21.33.027__1417649450__44_50	H21.33.027	CN	1417649450	6678.806821076766	7560.056226647418	46	237.5		unknown	1.0	1.0	0.8461832906564655	2.102089099818885
H21.33.027__1417649450__41_42	H21.33.027__1417649450__41_42	H21.33.027	CN	1417649450	6222.3553125	6367.024296875	25	561.68		unknown	1.0	1.0	0.9776318464117523	-0.7859788055421029
H21.33.027__1417649450__40_43	H21.33.027__1417649450__40_43	H21.33.027	CN	1417649450	6067.660180664063	6554.48515625	20	522.95		unknown	1.0	1.0	1.164469674332278	-0.5666991490349236
H21.33.027__1417649450__42_44	H21.33.027__1417649450__42_44	H21.33.027	CN	1417649450	6372.894914899553	6687.494187127976	42	334.35714285714283		unknown	1.0	1.0	1.0720586097691214	0.7707072031281056
H21.33.027__1417649450__45_45	H21.33.027__1417649450__45_45	H21.33.027	CN	1417649450	6828.762092141544	6837.775419347427	17	311.7647058823529		unknown	1.0	1.0	0.294551688947297	0.3284917230289224
H21.33.027__1417649450__44_45	H21.33.027__1417649450__44_45	H21.33.027	CN	1417649450	6665.814721679688	6821.240771484375	20	394.75		unknown	1.0	1.0	0.7629729126729177	0.041038846166529336
H21.33.027__1417649450__40_46	H21.33.027__1417649450__40_46	H21.33.027	CN	1417649450	6092.774359809027	6982.957872178819	18	455.22222222222223		unknown	1.0	1.0	0.8123543621430716	-0.3466607357521539
H21.33.027__1417649450__45_49	H21.33.027__1417649450__45_49	H21.33.027	CN	1417649450	6821.9658203125	7438.873572716346	26	294.5769230769231		unknown	1.0	1.0	0.1747475964711874	0.6642759968836491
H21.33.027__1417649450__41_49	H21.33.027__1417649450__41_49	H21.33.027	CN	1417649450	6227.021437872024	7417.937593005952	21	646.3809523809524		unknown	1.0	1.0	1.1574187296246123	-1.2111208929011308
H21.33.027__1417649450__42_43	H21.33.027__1417649450__42_43	H21.33.027	CN	1417649450	6384.5883382161455	6518.932210286458	24	415.375		unknown	1.0	1.0	1.0511982855711872	-0.33695904159510315
H21.33.027__1417649450__45_41	H21.33.027__1417649450__45_41	H21.33.027	CN	1417649450	6831.577891474185	6221.327212126359	23	265.82608695652175		unknown	1.0	1.0	-0.6656412760584315	0.744914224161078
H21.33.027__1417649450__39_43	H21.33.027__1417649450__39_43	H21.33.027	CN	1417649450	5934.313616071428	6533.473842075893	21	419.6666666666667		unknown	1.0	1.0	0.5895056756235237	-0.4188012582690254
H21.33.027__1417649450__39_49	H21.33.027__1417649450__39_49	H21.33.027	CN	1417649450	5948.315224095395	7421.889134457237	19	414.94736842105266		unknown	1.0	1.0	-0.5168458572374731	-0.9672180644217848
H21.33.027__1417649450__39_46	H21.33.027__1417649450__39_46	H21.33.027	CN	1417649450	5927.594102647569	6959.892469618056	18	539.5555555555555		unknown	1.0	1.0	0.9860789040077924	-1.3378169706079357
H21.33.027__1417649450__40_44	H21.33.027__1417649450__40_44	H21.33.027	CN	1417649450	6078.189186789773	6679.8413862748575	44	262.0681818181818		unknown	1.0	1.0	0.06822952352637145	1.0273406597547394
H21.33.027__1417649450__3_48	H21.33.027__1417649450__3_48	H21.33.027	CN	1417649450	531.1520342145648	7279.7377697172615	42	259.9047619047619		unknown	1.0	1.0	0.12469422514985849	0.651925036224428
H21.33.027__1417649450__5_49	H21.33.027__1417649450__5_49	H21.33.027	CN	1417649450	828.4049758911133	7418.942626953125	24	577.4583333333334		unknown	1.0	1.0	0.4939245021761319	-0.41004290566297547
H21.33.027__1417649450__9_49	H21.33.027__1417649450__9_49	H21.33.027	CN	1417649450	1406.9368693033855	7419.640462239583	24	355.7916666666667		unknown	1.0	1.0	-0.8461456027814955	0.14546097590181448
H21.33.027__1417649450__8_50	H21.33.027__1417649450__8_50	H21.33.027	CN	1417649450	1276.718036358173	7570.640399639423	13	368.9230769230769		unknown	1.0	1.0	-0.7532848091982169	0.05563781418240714
H21.33.027__1417649450__16_39	H21.33.027__1417649450__16_39	H21.33.027	CN	1417649450	2485.38428795856	5933.840289572011	23	778.4347826086956		unknown	1.0	1.0	1.7226043016782056	-2.005719224569823
H21.33.027__1417649450__20_40	H21.33.027__1417649450__20_40	H21.33.027	CN	1417649450	3070.1983778211807	6063.260687934027	27	661.2222222222222		unknown	1.0	1.0	1.8093804247058707	-0.47764033613413504
H21.33.027__1417649450__18_38	H21.33.027__1417649450__18_38	H21.33.027	CN	1417649450	2772.672618519176	5773.127308238636	22	805.7272727272727		unknown	1.0	1.0	1.7145020444056025	-1.1695153019610875
H21.33.027__1417649450__17_39	H21.33.027__1417649450__17_39	H21.33.027	CN	1417649450	2621.4249079777646	5925.215501051683	26	753.8076923076923		unknown	1.0	1.0	2.0149705074813307	-0.6623236310064311
H21.33.027__1417649450__17_38	H21.33.027__1417649450__17_38	H21.33.027	CN	1417649450	2628.6493631998696	5774.677062988281	24	565.125		unknown	1.0	1.0	1.0491995322668586	-0.7218198239620267
H21.33.027__1417649450__20_45	H21.33.027__1417649450__20_45	H21.33.027	CN	1417649450	3069.2970081676135	6862.124200994318	11	535.2727272727273		unknown	1.0	1.0	1.0011249332034962	-1.6286644724898114
H21.33.027__1417649450__21_47	H21.33.027__1417649450__21_47	H21.33.027	CN	1417649450	3232.9849751790366	7126.350260416667	24	557.0		unknown	1.0	1.0	1.2187699163164638	-0.7302412225842374
H21.33.027__1417649450__20_47	H21.33.027__1417649450__20_47	H21.33.027	CN	1417649450	3082.48140222886	7145.316923253677	17	367.11764705882354		unknown	1.0	1.0	0.5257826479914525	-0.47088973050855537
H21.33.027__1417649450__21_46	H21.33.027__1417649450__21_46	H21.33.027	CN	1417649450	3223.872779482887	6976.500046502976	21	707.1904761904761		unknown	1.0	1.0	1.5150757412330496	-1.2837549015746077
H21.33.027__1417649450__19_52	H21.33.027__1417649450__19_52	H21.33.027	CN	1417649450	2919.5813502261512	7851.267346833882	19	525.0		unknown	1.0	1.0	-0.23986520719350926	-3.6913525698892116
H21.33.027__1417649450__19_50	H21.33.027__1417649450__19_50	H21.33.027	CN	1417649450	2948.125	7639.865142822266	16	560.1875		unknown	1.0	1.0	0.03638599610629279	-2.8925721989292876
H21.33.027__1417649450__10_45	H21.33.027__1417649450__10_45	H21.33.027	CN	1417649450	1572.6344153362772	6848.570928158967	23	326.82608695652175		unknown	1.0	1.0	-0.2206846164929086	0.7366079998594011
H21.33.027__1417649450__12_45	H21.33.027__1417649450__12_45	H21.33.027	CN	1417649450	1875.4730041503906	6833.151293945312	40	417.85		unknown	1.0	1.0	0.43037426972428344	-0.6585866236113499
H21.33.027__1417649450__11_44	H21.33.027__1417649450__11_44	H21.33.027	CN	1417649450	1695.0181415264424	6707.1662034254805	26	550.1538461538462		unknown	1.0	1.0	-0.01819389757177069	-2.186845256268747
H21.33.027__1417649450__10_44	H21.33.027__1417649450__10_44	H21.33.027	CN	1417649450	1568.4802272630775	6673.732995074728	46	479.3478260869565		unknown	1.0	1.0	0.43508502784447184	0.2634384975340898
H21.33.027__1417649450__13_39	H21.33.027__1417649450__13_39	H21.33.027	CN	1417649450	2042.376724243164	5883.3216552734375	8	357.875		unknown	1.0	1.0	0.22767293029182825	0.12562716283281916
H21.33.027__1417649450__8_43	H21.33.027__1417649450__8_43	H21.33.027	CN	1417649450	1268.3785419170672	6514.087222055288	65	344.75384615384615		unknown	1.0	1.0	0.20729183988808297	0.9002799911850718
H21.33.027__1417649450__9_43	H21.33.027__1417649450__9_43	H21.33.027	CN	1417649450	1412.8610229492188	6536.838858768858	58	446.82758620689657		unknown	1.0	1.0	0.7610450908919933	0.8061101742075556
H21.33.027__1417649450__26_39	H21.33.027__1417649450__26_39	H21.33.027	CN	1417649450	3975.7937825520835	5922.5232340494795	24	570.375		unknown	1.0	1.0	1.2892857386608376	-0.34439198785221664
H21.33.027__1417649450__27_39	H21.33.027__1417649450__27_39	H21.33.027	CN	1417649450	4128.3863525390625	5927.864239032452	26	587.6923076923077		unknown	1.0	1.0	1.287448904347171	-0.9966105495674062
H21.33.027__1417649450__24_39	H21.33.027__1417649450__24_39	H21.33.027	CN	1417649450	3656.6809895833335	5926.813104538691	21	383.85714285714283		unknown	1.0	1.0	0.4937831382267861	-0.6031443108762703
H21.33.027__1417649450__25_39	H21.33.027__1417649450__25_39	H21.33.027	CN	1417649450	3813.3256713867186	5918.002197265625	20	607.35		unknown	1.0	1.0	1.035632413170684	-1.1850909329737427
H21.33.027__1417649450__24_42	H21.33.027__1417649450__24_42	H21.33.027	CN	1417649450	3675.5115792410716	6371.886532738095	21	621.9047619047619		unknown	1.0	1.0	1.341271387194896	-1.0969515775379097
H21.33.027__1417649450__23_41	H21.33.027__1417649450__23_41	H21.33.027	CN	1417649450	3526.7547565328664	6232.072787580819	29	574.2758620689655		unknown	1.0	1.0	1.293405374652383	-0.7095052848279781
H21.33.027__1417649450__23_40	H21.33.027__1417649450__23_40	H21.33.027	CN	1417649450	3529.8350341796877	6095.237622070313	20	543.1		unknown	1.0	1.0	1.0471454263675084	-0.32753939711212027
H21.33.027__1417649450__22_42	H21.33.027__1417649450__22_42	H21.33.027	CN	1417649450	3383.1742401123047	6357.0758056640625	16	598.25		unknown	1.0	1.0	0.9536953479935973	-1.4642838105105498
H21.33.027__1417649450__22_41	H21.33.027__1417649450__22_41	H21.33.027	CN	1417649450	3384.7745056152344	6213.225769042969	24	618.875		unknown	1.0	1.0	1.53255607131195	-1.0259359424252652
H21.33.027__1417649450__22_40	H21.33.027__1417649450__22_40	H21.33.027	CN	1417649450	3397.91508601262	6076.875018780048	26	685.2307692307693		unknown	1.0	1.0	1.437400035174693	-0.9694254654897348
H21.33.027__1417649450__27_41	H21.33.027__1417649450__27_41	H21.33.027	CN	1417649450	4121.881131417411	6222.790443638393	35	466.37142857142857		unknown	1.0	1.0	1.0276918189373365	0.0909117357859382
H21.33.027__1417649450__27_42	H21.33.027__1417649450__27_42	H21.33.027	CN	1417649450	4135.977432250977	6384.262725830078	16	559.4375		unknown	1.0	1.0	1.303706732968636	-0.3541047958298672
H21.33.027__1417649450__26_40	H21.33.027__1417649450__26_40	H21.33.027	CN	1417649450	3964.0988625919117	6089.218563304228	34	570.3235294117648		unknown	1.0	1.0	1.284473490196076	-0.12054037647405717
H21.33.027__1417649450__26_41	H21.33.027__1417649450__26_41	H21.33.027	CN	1417649450	3961.8783017113096	6209.726818266369	21	223.95238095238096		unknown	1.0	1.0	0.32687257935907565	0.026004681082173572
H21.33.027__1417649450__24_40	H21.33.027__1417649450__24_40	H21.33.027	CN	1417649450	3678.1952078683034	6090.003261021206	28	670.4642857142857		unknown	1.0	1.0	1.783994774085357	-0.4805253315600603
H21.33.027__1417649450__24_41	H21.33.027__1417649450__24_41	H21.33.027	CN	1417649450	3664.199551669034	6218.436390269886	22	664.6818181818181		unknown	1.0	1.0	0.8570237326323801	-1.4496255788927013
H21.33.027__1417649450__34_52	H21.33.027__1417649450__34_52	H21.33.027	CN	1417649450	5180.03736255787	7873.53441478588	27	615.8518518518518		unknown	1.0	1.0	1.2846583392501065	-0.5310831728481014
H21.33.027__1417649450__34_51	H21.33.027__1417649450__34_51	H21.33.027	CN	1417649450	5174.021344866072	7702.046642485119	21	555.1428571428571		unknown	1.0	1.0	1.2869259039668641	-0.5126637922262953
H21.33.027__1417649450__34_50	H21.33.027__1417649450__34_50	H21.33.027	CN	1417649450	5178.88857421875	7567.47626953125	20	594.95		unknown	1.0	1.0	1.0955258999701072	-0.6958955547460743
H21.33.027__1417649450__35_50	H21.33.027__1417649450__35_50	H21.33.027	CN	1417649450	5317.432728160511	7583.970148259943	22	624.9090909090909		unknown	1.0	1.0	1.0269772585848893	-0.4883798107921333
H21.33.027__1417649450__34_56	H21.33.027__1417649450__34_56	H21.33.027	CN	1417649450	5169.810899522569	8488.666286892361	18	689.8888888888889		unknown	1.0	1.0	1.0108389640959194	-1.1912833460905874
H21.33.027__1417649450__34_57	H21.33.027__1417649450__34_57	H21.33.027	CN	1417649450	5181.101039341518	8627.132010323661	28	720.75		unknown	1.0	1.0	1.571039799951315	-0.7650539739264457
H21.33.027__1417649450__34_58	H21.33.027__1417649450__34_58	H21.33.027	CN	1417649450	5154.310729980469	8727.695556640625	8	332.125		unknown	1.0	1.0	-1.6674721267562722	-0.9559951193129613
H21.33.027__1417649450__35_59	H21.33.027__1417649450__35_59	H21.33.027	CN	1417649450	5322.4665120442705	8917.323811848959	12	981.4166666666666		unknown	1.0	1.0	1.6492174834959774	-2.5880335561629537
H21.33.027__1417649450__35_58	H21.33.027__1417649450__35_58	H21.33.027	CN	1417649450	5303.776801215277	8781.4130859375	9	603.7777777777778		unknown	1.0	1.0	0.5858856216270664	-1.8887615890712945
H21.33.027__1417649450__34_59	H21.33.027__1417649450__34_59	H21.33.027	CN	1417649450	5193.86328125	8950.134499289772	22	624.3181818181819		unknown	1.0	1.0	1.4217120353856942	-0.4902062337208902
H21.33.027__1417649450__34_60	H21.33.027__1417649450__34_60	H21.33.027	CN	1417649450	5161.549133300781	9062.4375	8	547.875		unknown	1.0	1.0	0.8930058047125163	-1.8397353594868275
H21.33.027__1417649450__35_57	H21.33.027__1417649450__35_57	H21.33.027	CN	1417649450	5311.667236328125	8638.06494140625	18	749.8888888888889		unknown	1.0	1.0	1.915492446144992	-1.115011822959343
H21.33.027__1417649450__34_54	H21.33.027__1417649450__34_54	H21.33.027	CN	1417649450	5181.032269021739	8182.900348165761	23	891.7826086956521		unknown	1.0	1.0	2.0539534280836573	-1.2425221753793667
H21.33.027__1417649450__34_55	H21.33.027__1417649450__34_55	H21.33.027	CN	1417649450	5172.215485491071	8321.671819196428	35	704.2		unknown	1.0	1.0	1.7302086634752534	-0.3280840318066385
H21.33.027__1417649450__35_56	H21.33.027__1417649450__35_56	H21.33.027	CN	1417649450	5327.275665283203	8481.140441894531	16	437.625		unknown	1.0	1.0	0.8064121098340548	-0.8474337751326677
H21.33.027__1417649450__34_53	H21.33.027__1417649450__34_53	H21.33.027	CN	1417649450	5181.57216796875	8034.864518229167	15	474.8666666666667		unknown	1.0	1.0	0.505622847276805	-0.8171343781624244
H21.33.027__1417649450__35_54	H21.33.027__1417649450__35_54	H21.33.027	CN	1417649450	5317.266787574405	8185.154436383928	21	611.3333333333334		unknown	1.0	1.0	1.1760646228137854	-1.170513265866314
H21.33.027__1417649450__35_53	H21.33.027__1417649450__35_53	H21.33.027	CN	1417649450	5319.016178385416	8025.379947916666	15	589.1333333333333		unknown	1.0	1.0	0.8947324552722339	-1.3333690695618095
H21.33.027__1417649450__33_39	H21.33.027__1417649450__33_39	H21.33.027	CN	1417649450	5029.05654672476	5911.346754807692	26	417.96153846153845		unknown	1.0	1.0	0.6027980876743375	1.0890134031831389
H21.33.027__1417649450__33_40	H21.33.027__1417649450__33_40	H21.33.027	CN	1417649450	5024.9232835036055	6074.519061748798	26	470.6923076923077		unknown	1.0	1.0	0.5279184073188617	0.9103870196160669
H21.33.027__1417649450__32_39	H21.33.027__1417649450__32_39	H21.33.027	CN	1417649450	4888.078996930803	5921.000994001116	28	451.89285714285717		unknown	1.0	1.0	1.145275208070967	0.48563094936849255
H21.33.027__1417649450__32_40	H21.33.027__1417649450__32_40	H21.33.027	CN	1417649450	4863.579330444336	6086.516006469727	32	372.5		unknown	1.0	1.0	0.9420283673972911	0.4220378294592203
H21.33.027__1417649450__32_41	H21.33.027__1417649450__32_41	H21.33.027	CN	1417649450	4879.718701171875	6207.8897705078125	20	466.5		unknown	1.0	1.0	0.7294276502215169	0.11809487901454545
H21.33.027__1417649450__34_47	H21.33.027__1417649450__34_47	H21.33.027	CN	1417649450	5181.225481305803	7115.236363002232	14	667.0714285714286		unknown	1.0	1.0	1.0861048057186957	-0.9724205732465934
H21.33.027__1417649450__35_48	H21.33.027__1417649450__35_48	H21.33.027	CN	1417649450	5331.622407058189	7262.278000404095	29	464.8965517241379		unknown	1.0	1.0	0.6041475258359451	0.04927409307981165
H21.33.027__1417649450__34_48	H21.33.027__1417649450__34_48	H21.33.027	CN	1417649450	5158.703911675348	7282.960557725694	18	632.0555555555555		unknown	1.0	1.0	0.6254874886070678	-1.3654928034986002
H21.33.027__1417649450__33_48	H21.33.027__1417649450__33_48	H21.33.027	CN	1417649450	5040.8603515625	7291.138502038043	23	516.8260869565217		unknown	1.0	1.0	1.0810971767095976	-0.37016388519613636
H21.33.027__1417649450__33_47	H21.33.027__1417649450__33_47	H21.33.027	CN	1417649450	5026.77978515625	7108.86115234375	25	516.68		unknown	1.0	1.0	1.1582341535075644	0.070131755301837
H21.33.027__1417649450__34_45	H21.33.027__1417649450__34_45	H21.33.027	CN	1417649450	5182.650963824728	6807.906993036685	23	769.695652173913		unknown	1.0	1.0	2.1384175740726192	-1.0712013594713166
H21.33.027__1417649450__34_46	H21.33.027__1417649450__34_46	H21.33.027	CN	1417649450	5173.024362664473	6989.357987253289	19	676.7368421052631		unknown	1.0	1.0	0.9839329158068351	-1.2172264615761075
H21.33.027__1417649450__33_46	H21.33.027__1417649450__33_46	H21.33.027	CN	1417649450	5041.19873046875	6950.184931216033	23	549.3913043478261		unknown	1.0	1.0	1.1194034642149973	-0.5153391921907065
H21.33.027__1417649450__35_39	H21.33.027__1417649450__35_39	H21.33.027	CN	1417649450	5323.675525483631	5933.582961309524	21	881.3809523809524		unknown	1.0	1.0	1.1826967291047157	-0.8908847749316933
H21.33.027__1417649450__35_40	H21.33.027__1417649450__35_40	H21.33.027	CN	1417649450	5317.659476143973	6088.231515066965	28	437.39285714285717		unknown	1.0	1.0	0.744420396991449	0.5864447270736463
H21.33.027__1417649450__35_42	H21.33.027__1417649450__35_42	H21.33.027	CN	1417649450	5334.041687011719	6366.032694498698	24	526.625		unknown	1.0	1.0	0.7698512302375013	0.5559412066068318
H21.33.027__1417649450__34_43	H21.33.027__1417649450__34_43	H21.33.027	CN	1417649450	5174.8087158203125	6501.865652901785	28	392.57142857142856		unknown	1.0	1.0	1.0612990179282293	0.9942458100863257
H21.33.027__1417649450__34_41	H21.33.027__1417649450__34_41	H21.33.027	CN	1417649450	5186.238918138587	6236.184294327446	23	443.60869565217394		unknown	1.0	1.0	1.0687890799229132	-0.06425470473972572
H21.33.027__1417649450__34_44	H21.33.027__1417649450__34_44	H21.33.027	CN	1417649450	5173.058872767857	6653.897914341518	14	661.2857142857143		unknown	1.0	1.0	0.7929384574612879	-1.1157310629502606
H21.33.027__1417649450__35_44	H21.33.027__1417649450__35_44	H21.33.027	CN	1417649450	5329.338712993421	6679.9713712993425	19	426.7894736842105		unknown	1.0	1.0	0.7076091999177321	0.705609105140984
H21.33.027__1417649450__33_41	H21.33.027__1417649450__33_41	H21.33.027	CN	1417649450	5023.624627976191	6236.399344308035	21	544.2380952380952		unknown	1.0	1.0	0.6128277341202797	-0.709268050512316
H21.33.027__1417649450__33_44	H21.33.027__1417649450__33_44	H21.33.027	CN	1417649450	5008.98593374399	6683.340463491587	26	461.53846153846155		unknown	1.0	1.0	0.7941978155968796	-0.026603288647116405
H21.33.027__1417649450__25_41	H21.33.027__1417649450__25_41	H21.33.027	CN	1417649450	3813.9239676339284	6240.806826636905	21	672.1904761904761		unknown	1.0	1.0	1.422873551848034	-0.8469775958339621
H21.33.027__1417649450__26_42	H21.33.027__1417649450__26_42	H21.33.027	CN	1417649450	3977.0031881893383	6378.502728630515	17	632.5294117647059		unknown	1.0	1.0	1.1084013877221446	-1.3236403515207706
H21.33.027__1417649450__26_43	H21.33.027__1417649450__26_43	H21.33.027	CN	1417649450	3980.078415643601	6537.286272321428	21	645.1904761904761		unknown	1.0	1.0	1.11085677636634	-1.4766945966282157
H21.33.027__1417649450__25_43	H21.33.027__1417649450__25_43	H21.33.027	CN	1417649450	3832.486474609375	6503.61416015625	10	919.2		unknown	1.0	1.0	1.353287187886158	-1.9503201023137642
H21.33.027__1417649450__27_43	H21.33.027__1417649450__27_43	H21.33.027	CN	1417649450	4140.221272786458	6521.896926153274	21	731.2857142857143		unknown	1.0	1.0	1.0111284647838525	-2.1598094759455444
H21.33.027__1417649450__28_50	H21.33.027__1417649450__28_50	H21.33.027	CN	1417649450	4245.9525390625	7593.1183984375	25	496.56		unknown	1.0	1.0	1.362208362839992	-0.7249627904496564
H21.33.027__1417649450__24_43	H21.33.027__1417649450__24_43	H21.33.027	CN	1417649450	3706.5209350585938	6484.712585449219	8	644.125		unknown	1.0	1.0	0.9414638524976262	-1.6980106993368331
H21.33.027__1417649450__28_39	H21.33.027__1417649450__28_39	H21.33.027	CN	1417649450	4278.029939350329	5922.505525287829	19	539.4736842105264		unknown	1.0	1.0	0.6322699189047475	-2.0389726031744173
H21.33.027__1417649450__29_40	H21.33.027__1417649450__29_40	H21.33.027	CN	1417649450	4438.5493396577385	6070.325148809524	21	803.8095238095239		unknown	1.0	1.0	1.4773824156816688	-1.0073513818421382
H21.33.027__1417649450__28_40	H21.33.027__1417649450__28_40	H21.33.027	CN	1417649450	4295.806884765625	6075.046316964285	14	618.2142857142857		unknown	1.0	1.0	0.7950126342925092	-1.5824705229681695
H21.33.027__1417649450__28_41	H21.33.027__1417649450__28_41	H21.33.027	CN	1417649450	4268.243278952206	6225.325626148897	17	813.4117647058823		unknown	1.0	1.0	1.7727095404781972	-1.7494947261306932
H21.33.027__1417649450__30_39	H21.33.027__1417649450__30_39	H21.33.027	CN	1417649450	4591.350070529514	5905.482014973958	18	368.05555555555554		unknown	1.0	1.0	0.5064561406221961	-0.3026429161074954
H21.33.027__1417649450__31_39	H21.33.027__1417649450__31_39	H21.33.027	CN	1417649450	4712.223596643518	5922.965711805556	27	541.074074074074		unknown	1.0	1.0	1.3959012768893457	0.4802204902500555
H21.33.027__1417649450__31_40	H21.33.027__1417649450__31_40	H21.33.027	CN	1417649450	4751.533578725962	6058.0119065504805	13	560.5384615384615		unknown	1.0	1.0	0.881837527389782	-1.239916597766796
H21.33.027__1417649450__29_41	H21.33.027__1417649450__29_41	H21.33.027	CN	1417649450	4428.972204137732	6225.251645688658	27	360.44444444444446		unknown	1.0	1.0	0.672737154159617	1.1138583131138087
H21.33.027__1417649450__31_41	H21.33.027__1417649450__31_41	H21.33.027	CN	1417649450	4752.396139705882	6226.364717371323	17	651.3529411764706		unknown	1.0	1.0	1.034826594126714	-1.9642250475616239
