node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown
H19.33.004__1417642343__37_10	H19.33.004__1417642343__37_10	H19.33.004	CN	1417642343	5622.942496744791	1572.5478963216146	30	278.8		unknown	1.0	1.0
H19.33.004__1417642343__36_9	H19.33.004__1417642343__36_9	H19.33.004	CN	1417642343	5472.02498046875	1402.2565185546875	25	297.68		unknown	1.0	1.0
H19.33.004__1417642343__33_10	H19.33.004__1417642343__33_10	H19.33.004	CN	1417642343	5045.542585100447	1583.4478934151787	28	378.67857142857144		unknown	1.0	1.0
H19.33.004__1417642343__33_11	H19.33.004__1417642343__33_11	H19.33.004	CN	1417642343	5007.745817764946	1725.9644350798233	23	330.30434782608694		unknown	1.0	1.0
H19.33.004__1417642343__33_12	H19.33.004__1417642343__33_12	H19.33.004	CN	1417642343	5017.738362630208	1877.8829956054688	30	332.73333333333335		unknown	1.0	1.0
H19.33.004__1417642343__33_13	H19.33.004__1417642343__33_13	H19.33.004	CN	1417642343	5021.965968276515	2024.234600645123	33	319.0		unknown	1.0	1.0
H19.33.004__1417642343__33_14	H19.33.004__1417642343__33_14	H19.33.004	CN	1417642343	5007.806556438578	2171.764395878233	29	280.7586206896552		unknown	1.0	1.0
H19.33.004__1417642343__32_11	H19.33.004__1417642343__32_11	H19.33.004	CN	1417642343	4862.104964192708	1729.727587890625	30	314.3		unknown	1.0	1.0
H19.33.004__1417642343__32_12	H19.33.004__1417642343__32_12	H19.33.004	CN	1417642343	4895.74195240162	1868.8150634765625	27	381.1111111111111		unknown	1.0	1.0
H19.33.004__1417642343__32_9	H19.33.004__1417642343__32_9	H19.33.004	CN	1417642343	4896.446599786932	1439.4714022549715	22	420.72727272727275		unknown	1.0	1.0
H19.33.004__1417642343__33_9	H19.33.004__1417642343__33_9	H19.33.004	CN	1417642343	5020.277162905092	1424.246138961227	27	460.962962962963		unknown	1.0	1.0
H19.33.004__1417642343__32_14	H19.33.004__1417642343__32_14	H19.33.004	CN	1417642343	4893.045276988636	2181.6870672052555	22	291.04545454545456		unknown	1.0	1.0
H19.33.004__1417642343__33_15	H19.33.004__1417642343__33_15	H19.33.004	CN	1417642343	5029.383165147569	2327.7392306857637	36	278.25		unknown	1.0	1.0
H19.33.004__1417642343__32_15	H19.33.004__1417642343__32_15	H19.33.004	CN	1417642343	4890.168328536184	2338.412045127467	19	340.63157894736844		unknown	1.0	1.0
H19.33.004__1417642343__33_16	H19.33.004__1417642343__33_16	H19.33.004	CN	1417642343	5022.566615513393	2473.7808663504466	21	369.95238095238096		unknown	1.0	1.0
H19.33.004__1417642343__32_16	H19.33.004__1417642343__32_16	H19.33.004	CN	1417642343	4875.695904356061	2485.5636763139205	33	343.6969696969697		unknown	1.0	1.0
H19.33.004__1417642343__32_13	H19.33.004__1417642343__32_13	H19.33.004	CN	1417642343	4880.01255859375	2026.7445263671875	25	385.88		unknown	1.0	1.0
H19.33.004__1417642343__38_10	H19.33.004__1417642343__38_10	H19.33.004	CN	1417642343	5766.1294177827385	1581.1352364676338	21	242.9047619047619		unknown	1.0	1.0
H19.33.004__1417642343__37_11	H19.33.004__1417642343__37_11	H19.33.004	CN	1417642343	5629.10710797991	1747.9039524623327	28	314.60714285714283		unknown	1.0	1.0
H19.33.004__1417642343__38_12	H19.33.004__1417642343__38_12	H19.33.004	CN	1417642343	5774.196756998698	1881.1429901123047	24	407.75		unknown	1.0	1.0
H19.33.004__1417642343__38_13	H19.33.004__1417642343__38_13	H19.33.004	CN	1417642343	5782.657543945313	2039.2518188476563	20	296.05		unknown	1.0	1.0
H19.33.004__1417642343__37_13	H19.33.004__1417642343__37_13	H19.33.004	CN	1417642343	5642.357780905331	2014.5632252412684	34	305.02941176470586		unknown	1.0	1.0
H19.33.004__1417642343__37_12	H19.33.004__1417642343__37_12	H19.33.004	CN	1417642343	5628.917881556919	1876.0301906040736	28	287.32142857142856		unknown	1.0	1.0
H19.33.004__1417642343__37_14	H19.33.004__1417642343__37_14	H19.33.004	CN	1417642343	5615.857112630209	2164.4083740234373	30	274.3		unknown	1.0	1.0
H19.33.004__1417642343__37_15	H19.33.004__1417642343__37_15	H19.33.004	CN	1417642343	5630.897256174395	2323.5989714591733	31	256.19354838709677		unknown	1.0	1.0
H19.33.004__1417642343__36_13	H19.33.004__1417642343__36_13	H19.33.004	CN	1417642343	5485.281277126736	2035.8092312282986	18	317.44444444444446		unknown	1.0	1.0
H19.33.004__1417642343__36_12	H19.33.004__1417642343__36_12	H19.33.004	CN	1417642343	5471.225836338141	1874.533444135617	39	342.0		unknown	1.0	1.0
H19.33.004__1417642343__36_11	H19.33.004__1417642343__36_11	H19.33.004	CN	1417642343	5465.0440673828125	1723.9210357666016	32	227.53125		unknown	1.0	1.0
H19.33.004__1417642343__38_18	H19.33.004__1417642343__38_18	H19.33.004	CN	1417642343	5773.316727487664	2786.325863486842	38	217.44736842105263		unknown	1.0	1.0
H19.33.004__1417642343__38_17	H19.33.004__1417642343__38_17	H19.33.004	CN	1417642343	5774.304800180288	2624.7289287860576	39	354.9230769230769		unknown	1.0	1.0
H19.33.004__1417642343__39_20	H19.33.004__1417642343__39_20	H19.33.004	CN	1417642343	5947.5062063116775	3067.7438579358554	38	326.05263157894734		unknown	1.0	1.0
H19.33.004__1417642343__39_19	H19.33.004__1417642343__39_19	H19.33.004	CN	1417642343	5926.679235387732	2920.130461516204	27	229.62962962962962		unknown	1.0	1.0
H19.33.004__1417642343__38_20	H19.33.004__1417642343__38_20	H19.33.004	CN	1417642343	5777.300255408654	3083.827167217548	26	401.53846153846155		unknown	1.0	1.0
H19.33.004__1417642343__37_19	H19.33.004__1417642343__37_19	H19.33.004	CN	1417642343	5619.2015026461695	2932.6572501890123	31	266.16129032258067		unknown	1.0	1.0
H19.33.004__1417642343__39_18	H19.33.004__1417642343__39_18	H19.33.004	CN	1417642343	5922.999186197917	2776.127864583333	30	280.3333333333333		unknown	1.0	1.0
H19.33.004__1417642343__37_18	H19.33.004__1417642343__37_18	H19.33.004	CN	1417642343	5615.79833984375	2769.914348733836	29	303.44827586206895		unknown	1.0	1.0
H19.33.004__1417642343__37_23	H19.33.004__1417642343__37_23	H19.33.004	CN	1417642343	5616.93918595224	3537.5160533977005	53	268.9056603773585		unknown	1.0	1.0
H19.33.004__1417642343__38_23	H19.33.004__1417642343__38_23	H19.33.004	CN	1417642343	5765.17607717803	3530.04873194839	33	277.8181818181818		unknown	1.0	1.0
H19.33.004__1417642343__39_24	H19.33.004__1417642343__39_24	H19.33.004	CN	1417642343	5921.256591796875	3669.7680109197445	22	272.04545454545456		unknown	1.0	1.0
H19.33.004__1417642343__39_23	H19.33.004__1417642343__39_23	H19.33.004	CN	1417642343	5911.472115652902	3526.0984933035716	28	311.2857142857143		unknown	1.0	1.0
H19.33.004__1417642343__38_24	H19.33.004__1417642343__38_24	H19.33.004	CN	1417642343	5777.828311011905	3665.0470028831846	21	173.52380952380952		unknown	1.0	1.0
H19.33.004__1417642343__37_24	H19.33.004__1417642343__37_24	H19.33.004	CN	1417642343	5630.171660632622	3676.916682545732	41	245.0731707317073		unknown	1.0	1.0
H19.33.004__1417642343__36_23	H19.33.004__1417642343__36_23	H19.33.004	CN	1417642343	5463.647347005209	3531.1480794270833	30	297.3		unknown	1.0	1.0
H19.33.004__1417642343__36_24	H19.33.004__1417642343__36_24	H19.33.004	CN	1417642343	5474.294234295281	3669.490174585459	49	206.51020408163265		unknown	1.0	1.0
H19.33.004__1417642343__37_21	H19.33.004__1417642343__37_21	H19.33.004	CN	1417642343	5616.423166232639	3214.240771484375	45	232.13333333333333		unknown	1.0	1.0
H19.33.004__1417642343__38_21	H19.33.004__1417642343__38_21	H19.33.004	CN	1417642343	5774.43985523897	3218.885160558364	34	334.88235294117646		unknown	1.0	1.0
H19.33.004__1417642343__39_21	H19.33.004__1417642343__39_21	H19.33.004	CN	1417642343	5928.156512920673	3242.178241436298	26	410.11538461538464		unknown	1.0	1.0
H19.33.004__1417642343__39_22	H19.33.004__1417642343__39_22	H19.33.004	CN	1417642343	5935.578152901786	3365.463511439732	35	303.65714285714284		unknown	1.0	1.0
H19.33.004__1417642343__38_22	H19.33.004__1417642343__38_22	H19.33.004	CN	1417642343	5770.217727661133	3377.706283569336	32	211.78125		unknown	1.0	1.0
H19.33.004__1417642343__37_22	H19.33.004__1417642343__37_22	H19.33.004	CN	1417642343	5627.514012536337	3369.854236691497	43	249.95348837209303		unknown	1.0	1.0
H19.33.004__1417642343__37_20	H19.33.004__1417642343__37_20	H19.33.004	CN	1417642343	5620.670498934659	3090.330899325284	33	290.75757575757575		unknown	1.0	1.0
H19.33.004__1417642343__39_14	H19.33.004__1417642343__39_14	H19.33.004	CN	1417642343	5933.328839983259	2166.045139857701	28	396.0357142857143		unknown	1.0	1.0
H19.33.004__1417642343__39_15	H19.33.004__1417642343__39_15	H19.33.004	CN	1417642343	5939.356896033654	2321.080322265625	13	202.0		unknown	1.0	1.0
H19.33.004__1417642343__38_15	H19.33.004__1417642343__38_15	H19.33.004	CN	1417642343	5779.86015181108	2320.7371215820312	44	336.34090909090907		unknown	1.0	1.0
H19.33.004__1417642343__37_17	H19.33.004__1417642343__37_17	H19.33.004	CN	1417642343	5615.2548828125	2621.044776916504	32	307.625		unknown	1.0	1.0
H19.33.004__1417642343__39_17	H19.33.004__1417642343__39_17	H19.33.004	CN	1417642343	5933.57625804228	2617.2223115808824	34	209.2941176470588		unknown	1.0	1.0
H19.33.004__1417642343__39_16	H19.33.004__1417642343__39_16	H19.33.004	CN	1417642343	5920.484101086128	2478.923351753049	41	264.6585365853659		unknown	1.0	1.0
H19.33.004__1417642343__38_16	H19.33.004__1417642343__38_16	H19.33.004	CN	1417642343	5775.785569411058	2488.1683255709136	26	302.46153846153845		unknown	1.0	1.0
H19.33.004__1417642343__37_16	H19.33.004__1417642343__37_16	H19.33.004	CN	1417642343	5616.374974959936	2473.961244240785	39	245.0		unknown	1.0	1.0
H19.33.004__1417642343__35_7	H19.33.004__1417642343__35_7	H19.33.004	CN	1417642343	5321.828400985054	1126.4801662279212	23	307.39130434782606		unknown	1.0	1.0
H19.33.004__1417642343__34_6	H19.33.004__1417642343__34_6	H19.33.004	CN	1417642343	5147.47548828125	980.8759114583333	15	445.06666666666666		unknown	1.0	1.0
H19.33.004__1417642343__34_7	H19.33.004__1417642343__34_7	H19.33.004	CN	1417642343	5177.2060546875	1125.285558629919	27	288.22222222222223		unknown	1.0	1.0
H19.33.004__1417642343__34_8	H19.33.004__1417642343__34_8	H19.33.004	CN	1417642343	5167.0333251953125	1269.2024955749512	32	317.09375		unknown	1.0	1.0
H19.33.004__1417642343__34_9	H19.33.004__1417642343__34_9	H19.33.004	CN	1417642343	5178.215871710527	1409.357601768092	19	377.05263157894734		unknown	1.0	1.0
H19.33.004__1417642343__35_8	H19.33.004__1417642343__35_8	H19.33.004	CN	1417642343	5335.67357421875	1282.8225927734375	25	215.0		unknown	1.0	1.0
H19.33.004__1417642343__36_15	H19.33.004__1417642343__36_15	H19.33.004	CN	1417642343	5466.780164930556	2336.20169406467	36	219.66666666666666		unknown	1.0	1.0
H19.33.004__1417642343__36_16	H19.33.004__1417642343__36_16	H19.33.004	CN	1417642343	5463.94177734375	2455.572734375	25	436.56		unknown	1.0	1.0
H19.33.004__1417642343__36_20	H19.33.004__1417642343__36_20	H19.33.004	CN	1417642343	5489.7472550675675	3095.0801177153717	37	290.7567567567568		unknown	1.0	1.0
H19.33.004__1417642343__36_19	H19.33.004__1417642343__36_19	H19.33.004	CN	1417642343	5475.663995150862	2915.2341561153016	29	240.31034482758622		unknown	1.0	1.0
H19.33.004__1417642343__36_18	H19.33.004__1417642343__36_18	H19.33.004	CN	1417642343	5490.925117688302	2783.128211388221	39	271.02564102564105		unknown	1.0	1.0
H19.33.004__1417642343__36_17	H19.33.004__1417642343__36_17	H19.33.004	CN	1417642343	5475.348069411058	2617.244863656851	26	280.0769230769231		unknown	1.0	1.0
H19.33.004__1417642343__35_11	H19.33.004__1417642343__35_11	H19.33.004	CN	1417642343	5338.075596400669	1735.8037806919642	28	369.57142857142856		unknown	1.0	1.0
H19.33.004__1417642343__34_12	H19.33.004__1417642343__34_12	H19.33.004	CN	1417642343	5174.113507952009	1877.8003888811384	28	333.82142857142856		unknown	1.0	1.0
H19.33.004__1417642343__34_11	H19.33.004__1417642343__34_11	H19.33.004	CN	1417642343	5177.08220703125	1717.83833984375	25	221.6		unknown	1.0	1.0
H19.33.004__1417642343__35_12	H19.33.004__1417642343__35_12	H19.33.004	CN	1417642343	5329.5296823601975	1889.7675074527137	19	270.4736842105263		unknown	1.0	1.0
H19.33.004__1417642343__34_13	H19.33.004__1417642343__34_13	H19.33.004	CN	1417642343	5169.829782586348	2019.8780260587994	38	356.07894736842104		unknown	1.0	1.0
H19.33.004__1417642343__34_14	H19.33.004__1417642343__34_14	H19.33.004	CN	1417642343	5188.29677734375	2184.86908203125	25	278.96		unknown	1.0	1.0
H19.33.004__1417642343__35_14	H19.33.004__1417642343__35_14	H19.33.004	CN	1417642343	5325.06529296875	2180.291787109375	25	256.88		unknown	1.0	1.0
H19.33.004__1417642343__35_15	H19.33.004__1417642343__35_15	H19.33.004	CN	1417642343	5344.8150390625	2324.114990234375	20	256.25		unknown	1.0	1.0
H19.33.004__1417642343__34_15	H19.33.004__1417642343__34_15	H19.33.004	CN	1417642343	5167.748583984375	2328.959844970703	40	335.325		unknown	1.0	1.0
H19.33.004__1417642343__36_14	H19.33.004__1417642343__36_14	H19.33.004	CN	1417642343	5474.766346807065	2179.515487007473	23	251.8695652173913		unknown	1.0	1.0
H19.33.004__1417642343__35_13	H19.33.004__1417642343__35_13	H19.33.004	CN	1417642343	5328.704324776786	2031.62861328125	35	284.9142857142857		unknown	1.0	1.0
H19.33.004__1417642343__35_10	H19.33.004__1417642343__35_10	H19.33.004	CN	1417642343	5333.74951171875	1591.7939208984376	20	252.45		unknown	1.0	1.0
H19.33.004__1417642343__35_9	H19.33.004__1417642343__35_9	H19.33.004	CN	1417642343	5332.545078125	1420.7205908203125	25	272.88		unknown	1.0	1.0
H19.33.004__1417642343__34_10	H19.33.004__1417642343__34_10	H19.33.004	CN	1417642343	5184.362099095395	1581.8417519017269	19	365.42105263157896		unknown	1.0	1.0
H19.33.004__1417642343__34_16	H19.33.004__1417642343__34_16	H19.33.004	CN	1417642343	5174.618241159539	2478.4850174753287	38	320.94736842105266		unknown	1.0	1.0
H19.33.004__1417642343__33_19	H19.33.004__1417642343__33_19	H19.33.004	CN	1417642343	5033.887350643382	2933.5413076363357	51	280.88235294117646		unknown	1.0	1.0
H19.33.004__1417642343__33_20	H19.33.004__1417642343__33_20	H19.33.004	CN	1417642343	5033.417983111213	3059.14945714614	34	198.55882352941177		unknown	1.0	1.0
H19.33.004__1417642343__32_19	H19.33.004__1417642343__32_19	H19.33.004	CN	1417642343	4878.867578125	2919.956640625	35	330.8285714285714		unknown	1.0	1.0
H19.33.004__1417642343__33_22	H19.33.004__1417642343__33_22	H19.33.004	CN	1417642343	5020.303927951389	3379.3847045898438	36	218.5		unknown	1.0	1.0
H19.33.004__1417642343__32_22	H19.33.004__1417642343__32_22	H19.33.004	CN	1417642343	4876.2547607421875	3366.847664969308	28	354.75		unknown	1.0	1.0
H19.33.004__1417642343__32_21	H19.33.004__1417642343__32_21	H19.33.004	CN	1417642343	4868.926356724331	3243.232753208705	28	279.0		unknown	1.0	1.0
H19.33.004__1417642343__33_17	H19.33.004__1417642343__33_17	H19.33.004	CN	1417642343	5027.051051089638	2609.920313784951	38	311.07894736842104		unknown	1.0	1.0
H19.33.004__1417642343__35_16	H19.33.004__1417642343__35_16	H19.33.004	CN	1417642343	5317.995657784598	2481.1517944335938	28	337.82142857142856		unknown	1.0	1.0
H19.33.004__1417642343__32_17	H19.33.004__1417642343__32_17	H19.33.004	CN	1417642343	4878.981182391827	2628.508779672476	26	462.4230769230769		unknown	1.0	1.0
H19.33.004__1417642343__32_18	H19.33.004__1417642343__32_18	H19.33.004	CN	1417642343	4894.070495605469	2779.495819091797	24	274.875		unknown	1.0	1.0
H19.33.004__1417642343__33_18	H19.33.004__1417642343__33_18	H19.33.004	CN	1417642343	5034.519391741072	2778.1945172991072	35	325.85714285714283		unknown	1.0	1.0
H19.33.004__1417642343__34_17	H19.33.004__1417642343__34_17	H19.33.004	CN	1417642343	5164.009521484375	2632.771022251674	28	342.57142857142856		unknown	1.0	1.0
H19.33.004__1417642343__35_17	H19.33.004__1417642343__35_17	H19.33.004	CN	1417642343	5329.402797154018	2619.2500348772323	28	315.25		unknown	1.0	1.0
H19.33.004__1417642343__34_18	H19.33.004__1417642343__34_18	H19.33.004	CN	1417642343	5200.2679443359375	2768.7314453125	40	220.25		unknown	1.0	1.0
H19.33.004__1417642343__35_18	H19.33.004__1417642343__35_18	H19.33.004	CN	1417642343	5317.089196777344	2789.200891113281	40	225.875		unknown	1.0	1.0
H19.33.004__1417642343__34_22	H19.33.004__1417642343__34_22	H19.33.004	CN	1417642343	5166.8586328125	3375.60537109375	25	253.2		unknown	1.0	1.0
H19.33.004__1417642343__34_23	H19.33.004__1417642343__34_23	H19.33.004	CN	1417642343	5175.115603563262	3537.957209889482	41	220.58536585365854		unknown	1.0	1.0
H19.33.004__1417642343__35_23	H19.33.004__1417642343__35_23	H19.33.004	CN	1417642343	5324.031784057617	3530.7827224731445	32	247.8125		unknown	1.0	1.0
H19.33.004__1417642343__34_24	H19.33.004__1417642343__34_24	H19.33.004	CN	1417642343	5184.5672296262255	3688.753619025735	51	171.19607843137254		unknown	1.0	1.0
H19.33.004__1417642343__35_24	H19.33.004__1417642343__35_24	H19.33.004	CN	1417642343	5324.46810546875	3671.915068359375	50	278.36		unknown	1.0	1.0
H19.33.004__1417642343__33_24	H19.33.004__1417642343__33_24	H19.33.004	CN	1417642343	5027.323286576705	3677.008260830966	55	174.4		unknown	1.0	1.0
H19.33.004__1417642343__35_21	H19.33.004__1417642343__35_21	H19.33.004	CN	1417642343	5318.560763888889	3232.210861545139	45	311.2		unknown	1.0	1.0
H19.33.004__1417642343__34_21	H19.33.004__1417642343__34_21	H19.33.004	CN	1417642343	5176.167429956897	3232.165805158944	29	221.48275862068965		unknown	1.0	1.0
H19.33.004__1417642343__35_20	H19.33.004__1417642343__35_20	H19.33.004	CN	1417642343	5314.929214477539	3096.0193939208984	32	188.96875		unknown	1.0	1.0
H19.33.004__1417642343__34_20	H19.33.004__1417642343__34_20	H19.33.004	CN	1417642343	5156.294514973958	3073.950737847222	36	196.44444444444446		unknown	1.0	1.0
H19.33.004__1417642343__34_19	H19.33.004__1417642343__34_19	H19.33.004	CN	1417642343	5187.120368303571	2938.5259695870536	35	286.7142857142857		unknown	1.0	1.0
H19.33.004__1417642343__35_19	H19.33.004__1417642343__35_19	H19.33.004	CN	1417642343	5341.07082201087	2924.741996433424	23	292.3478260869565		unknown	1.0	1.0
H19.33.004__1417642343__40_9	H19.33.004__1417642343__40_9	H19.33.004	CN	1417642343	6055.362018453664	1408.3624393857758	29	150.6206896551724		unknown	1.0	1.0
H19.33.004__1417642343__40_11	H19.33.004__1417642343__40_11	H19.33.004	CN	1417642343	6084.058342633929	1714.5320731026786	35	229.17142857142858		unknown	1.0	1.0
H19.33.004__1417642343__40_10	H19.33.004__1417642343__40_10	H19.33.004	CN	1417642343	6079.907299804688	1569.506658935547	20	394.5		unknown	1.0	1.0
H19.33.004__1417642343__40_8	H19.33.004__1417642343__40_8	H19.33.004	CN	1417642343	6073.200093587239	1284.994623819987	24	228.16666666666666		unknown	1.0	1.0
H19.33.004__1417642343__42_12	H19.33.004__1417642343__42_12	H19.33.004	CN	1417642343	6371.081651475694	1873.3482598198784	18	269.1111111111111		unknown	1.0	1.0
H19.33.004__1417642343__42_13	H19.33.004__1417642343__42_13	H19.33.004	CN	1417642343	6369.747634887695	2039.5979919433594	32	306.0625		unknown	1.0	1.0
H19.33.004__1417642343__42_15	H19.33.004__1417642343__42_15	H19.33.004	CN	1417642343	6379.872918379934	2310.93650416324	38	295.6578947368421		unknown	1.0	1.0
H19.33.004__1417642343__42_14	H19.33.004__1417642343__42_14	H19.33.004	CN	1417642343	6389.766322544643	2167.030755905878	42	183.4047619047619		unknown	1.0	1.0
H19.33.004__1417642343__41_15	H19.33.004__1417642343__41_15	H19.33.004	CN	1417642343	6235.764935661765	2309.87058392693	34	287.3529411764706		unknown	1.0	1.0
H19.33.004__1417642343__42_8	H19.33.004__1417642343__42_8	H19.33.004	CN	1417642343	6340.5600179036455	1308.2928568522136	12	196.41666666666666		unknown	1.0	1.0
H19.33.004__1417642343__42_9	H19.33.004__1417642343__42_9	H19.33.004	CN	1417642343	6362.583892822266	1423.2363204956055	32	250.625		unknown	1.0	1.0
H19.33.004__1417642343__42_11	H19.33.004__1417642343__42_11	H19.33.004	CN	1417642343	6364.713460286458	1736.3191460503472	18	440.05555555555554		unknown	1.0	1.0
H19.33.004__1417642343__42_10	H19.33.004__1417642343__42_10	H19.33.004	CN	1417642343	6392.284819504311	1567.345875707166	29	341.2068965517241		unknown	1.0	1.0
H19.33.004__1417642343__41_11	H19.33.004__1417642343__41_11	H19.33.004	CN	1417642343	6216.57927594866	1734.6271013532366	14	308.57142857142856		unknown	1.0	1.0
H19.33.004__1417642343__41_9	H19.33.004__1417642343__41_9	H19.33.004	CN	1417642343	6224.019601004465	1425.6254940941221	21	181.9047619047619		unknown	1.0	1.0
